Material_type,Core_size_nm,Hydro_size_nm,Surface_charge_mV,Surface_area_m2g,Formation_enthalpy_eV,Conduction_band_eV,Valence_band_eV,Electronegativity_eV,Exposure_time_hr,Exposure_dose_ug_per_ml,Assay,Cell_name,Cell_origin,Cell_species,Cell_type,Toxicity
Fe2O3,42.5,957.0,-8.2,82.8,-8.512,-4.99,-6.99,5.98,12.0,5.0,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
Fe2O3,42.5,957.0,-8.2,82.8,-8.512,-4.99,-6.99,5.98,12.0,10.0,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
Fe2O3,42.5,957.0,-8.2,82.8,-8.512,-4.99,-6.99,5.98,12.0,20.0,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
Fe2O3,42.5,957.0,-8.2,82.8,-8.512,-4.99,-6.99,5.98,12.0,50.0,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
Fe2O3,42.5,957.0,-8.2,82.8,-8.512,-4.99,-6.99,5.98,12.0,100.0,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,24.0,0.001,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,24.0,0.01,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,24.0,0.1,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,24.0,1.0,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,24.0,5.0,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,24.0,10.0,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,24.0,20.0,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,24.0,50.0,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,24.0,100.0,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,12.0,0.001,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,12.0,0.01,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,12.0,0.1,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,12.0,1.0,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,12.0,5.0,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,12.0,10.0,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,12.0,20.0,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,12.0,50.0,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,12.0,100.0,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,0.0,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,6.25,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,12.5,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,25.0,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,50.0,CellTiter-Glo,A549,Lung,Human,Cancer,Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,100.0,CellTiter-Glo,A549,Lung,Human,Cancer,Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,0.0,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,6.25,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,12.5,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,25.0,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,50.0,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,100.0,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,0.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,6.25,MTT,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,12.5,MTT,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,25.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,50.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,100.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,72.0,0.0,RTCA,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,72.0,1.56,RTCA,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,72.0,3.13,RTCA,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,72.0,6.25,RTCA,A549,Lung,Human,Cancer,Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,72.0,12.5,RTCA,A549,Lung,Human,Cancer,Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,72.0,25.0,RTCA,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,72.0,50.0,RTCA,A549,Lung,Human,Cancer,Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,72.0,100.0,RTCA,A549,Lung,Human,Cancer,Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,48.0,0.0,RTCA,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,48.0,1.56,RTCA,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,48.0,3.13,RTCA,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,48.0,6.25,RTCA,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,48.0,12.5,RTCA,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,48.0,25.0,RTCA,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,48.0,50.0,RTCA,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,48.0,100.0,RTCA,A549,Lung,Human,Cancer,Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,0.0,RTCA,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,1.56,RTCA,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,3.13,RTCA,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,6.25,RTCA,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,12.5,RTCA,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,25.0,RTCA,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,50.0,RTCA,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,100.0,RTCA,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,0.0,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,0.05,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,0.5,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,5.0,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,50.0,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,500.0,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,0.0,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,0.05,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,0.5,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,5.0,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,50.0,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,500.0,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,0.0,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,0.05,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,0.5,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,5.0,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,50.0,CellTiter-Glo,A549,Lung,Human,Cancer,Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,500.0,CellTiter-Glo,A549,Lung,Human,Cancer,Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,0.0,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,0.05,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,0.5,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,5.0,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,50.0,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,500.0,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,0.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,0.05,MTT,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,0.5,MTT,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,5.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,50.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,500.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,24.0,0.01,MTT,MeT-5A,Mesothelium,Human,Normal,Non-Toxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,24.0,0.1,MTT,MeT-5A,Mesothelium,Human,Normal,Non-Toxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,24.0,1.0,MTT,MeT-5A,Mesothelium,Human,Normal,Non-Toxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,24.0,10.0,MTT,MeT-5A,Mesothelium,Human,Normal,Non-Toxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,24.0,25.0,MTT,MeT-5A,Mesothelium,Human,Normal,Non-Toxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,24.0,50.0,MTT,MeT-5A,Mesothelium,Human,Normal,Non-Toxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,24.0,75.0,MTT,MeT-5A,Mesothelium,Human,Normal,Non-Toxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,24.0,100.0,MTT,MeT-5A,Mesothelium,Human,Normal,Non-Toxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,24.0,0.01,MTT,A549,Lung,Human,Cancer,Non-Toxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,24.0,0.1,MTT,A549,Lung,Human,Cancer,Non-Toxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,24.0,1.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,24.0,10.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,24.0,25.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,24.0,50.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,24.0,75.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,24.0,100.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
SiO2,369.0,546.0,-38.7,9.0,-9.41,-2.02,-11.12,6.19,20.0,0.0,LDH,BEAS-2B,Lung,Human,Normal,Non-Toxic
SiO2,369.0,546.0,-38.7,9.0,-9.41,-2.02,-11.12,6.19,20.0,0.0,LDH,BEAS-2B,Lung,Human,Normal,Non-Toxic
SiO2,369.0,546.0,-38.7,9.0,-9.41,-2.02,-11.12,6.19,20.0,1440.0,LDH,BEAS-2B,Lung,Human,Normal,Non-Toxic
Fe3O4,27.5,75.1,-29.5,65.0,-9.41,-2.02,-11.12,6.19,20.0,0.0,LDH,BEAS-2B,Lung,Human,Normal,Non-Toxic
Fe3O4,27.5,75.1,-29.5,65.0,-9.41,-2.02,-11.12,6.19,20.0,200.0,LDH,BEAS-2B,Lung,Human,Normal,Non-Toxic
SiO2,27.5,75.1,-29.5,65.0,-9.41,-2.02,-11.12,6.19,20.0,0.0,LDH,BEAS-2B,Lung,Human,Normal,Non-Toxic
SiO2,27.5,75.1,-29.5,65.0,-9.41,-2.02,-11.12,6.19,20.0,200.0,LDH,BEAS-2B,Lung,Human,Normal,Non-Toxic
SiO2,50.0,79.0,-13.2,108.3,-9.41,-2.02,-11.12,6.19,24.0,0.0,Alamar blue,A549,Lung,Human,Cancer,Non-Toxic
SiO2,50.0,79.0,-13.2,108.3,-9.41,-2.02,-11.12,6.19,24.0,0.001,Alamar blue,A549,Lung,Human,Cancer,Non-Toxic
SiO2,50.0,79.0,-13.2,108.3,-9.41,-2.02,-11.12,6.19,24.0,0.01,Alamar blue,A549,Lung,Human,Cancer,Non-Toxic
SiO2,50.0,79.0,-13.2,108.3,-9.41,-2.02,-11.12,6.19,24.0,0.1,Alamar blue,A549,Lung,Human,Cancer,Non-Toxic
SiO2,50.0,79.0,-13.2,108.3,-9.41,-2.02,-11.12,6.19,24.0,1.0,Alamar blue,A549,Lung,Human,Cancer,Non-Toxic
SiO2,50.0,79.0,-13.2,108.3,-9.41,-2.02,-11.12,6.19,24.0,10.0,Alamar blue,A549,Lung,Human,Cancer,Non-Toxic
SiO2,50.0,79.0,-13.2,108.3,-9.41,-2.02,-11.12,6.19,24.0,100.0,Alamar blue,A549,Lung,Human,Cancer,Non-Toxic
SiO2,66.25,233.1,-10.4,41.2,-9.41,-2.02,-11.12,6.19,24.0,0.0,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
SiO2,66.25,233.1,-10.4,41.2,-9.41,-2.02,-11.12,6.19,24.0,6.25,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
SiO2,66.25,233.1,-10.4,41.2,-9.41,-2.02,-11.12,6.19,24.0,12.5,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
SiO2,66.25,233.1,-10.4,41.2,-9.41,-2.02,-11.12,6.19,24.0,25.0,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
SiO2,66.25,233.1,-10.4,41.2,-9.41,-2.02,-11.12,6.19,24.0,50.0,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
SiO2,66.25,233.1,-10.4,41.2,-9.41,-2.02,-11.12,6.19,24.0,100.0,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
SiO2,66.25,233.1,-10.4,41.2,-9.41,-2.02,-11.12,6.19,24.0,0.0,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
SiO2,66.25,233.1,-10.4,41.2,-9.41,-2.02,-11.12,6.19,24.0,6.25,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
SiO2,66.25,233.1,-10.4,41.2,-9.41,-2.02,-11.12,6.19,24.0,12.5,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
SiO2,66.25,233.1,-10.4,41.2,-9.41,-2.02,-11.12,6.19,24.0,25.0,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
SiO2,66.25,233.1,-10.4,41.2,-9.41,-2.02,-11.12,6.19,24.0,50.0,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
SiO2,66.25,233.1,-10.4,41.2,-9.41,-2.02,-11.12,6.19,24.0,100.0,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
SiO2,66.8,130.7,-11.4,40.9,-9.41,-2.02,-11.12,6.19,24.0,0.0,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
SiO2,66.8,130.7,-11.4,40.9,-9.41,-2.02,-11.12,6.19,24.0,6.25,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
SiO2,66.8,130.7,-11.4,40.9,-9.41,-2.02,-11.12,6.19,24.0,12.5,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
SiO2,66.8,130.7,-11.4,40.9,-9.41,-2.02,-11.12,6.19,24.0,25.0,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
SiO2,66.8,130.7,-11.4,40.9,-9.41,-2.02,-11.12,6.19,24.0,50.0,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
SiO2,66.8,130.7,-11.4,40.9,-9.41,-2.02,-11.12,6.19,24.0,100.0,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
SiO2,66.8,130.7,-11.4,40.9,-9.41,-2.02,-11.12,6.19,24.0,0.0,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
SiO2,66.8,130.7,-11.4,40.9,-9.41,-2.02,-11.12,6.19,24.0,6.25,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
SiO2,66.8,130.7,-11.4,40.9,-9.41,-2.02,-11.12,6.19,24.0,12.5,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
SiO2,66.8,130.7,-11.4,40.9,-9.41,-2.02,-11.12,6.19,24.0,25.0,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
SiO2,66.8,130.7,-11.4,40.9,-9.41,-2.02,-11.12,6.19,24.0,50.0,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
SiO2,66.8,130.7,-11.4,40.9,-9.41,-2.02,-11.12,6.19,24.0,100.0,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
SiO2,58.4,121.2,-12.0,46.8,-9.41,-2.02,-11.12,6.19,24.0,0.0,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
SiO2,58.4,121.2,-12.0,46.8,-9.41,-2.02,-11.12,6.19,24.0,6.25,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
SiO2,58.4,121.2,-12.0,46.8,-9.41,-2.02,-11.12,6.19,24.0,12.5,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
SiO2,58.4,121.2,-12.0,46.8,-9.41,-2.02,-11.12,6.19,24.0,25.0,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
SiO2,58.4,121.2,-12.0,46.8,-9.41,-2.02,-11.12,6.19,24.0,50.0,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
SiO2,58.4,121.2,-12.0,46.8,-9.41,-2.02,-11.12,6.19,24.0,100.0,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
SiO2,58.4,121.2,-12.0,46.8,-9.41,-2.02,-11.12,6.19,24.0,0.0,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
SiO2,58.4,121.2,-12.0,46.8,-9.41,-2.02,-11.12,6.19,24.0,6.25,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
SiO2,58.4,121.2,-12.0,46.8,-9.41,-2.02,-11.12,6.19,24.0,12.5,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
SiO2,58.4,121.2,-12.0,46.8,-9.41,-2.02,-11.12,6.19,24.0,25.0,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
SiO2,58.4,121.2,-12.0,46.8,-9.41,-2.02,-11.12,6.19,24.0,50.0,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
SiO2,58.4,121.2,-12.0,46.8,-9.41,-2.02,-11.12,6.19,24.0,100.0,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
SiO2,50.0,124.9,-17.6,30.0,-9.779,-4.16,-7.49,5.77,6.0,0.0,MTT,A431,Skin,Human,Cancer,Non-Toxic
SiO2,50.0,124.9,-17.6,30.0,-9.779,-4.16,-7.49,5.77,6.0,0.008,MTT,A431,Skin,Human,Cancer,Non-Toxic
SiO2,50.0,124.9,-17.6,30.0,-9.779,-4.16,-7.49,5.77,6.0,0.08,MTT,A431,Skin,Human,Cancer,Non-Toxic
SiO2,50.0,124.9,-17.6,30.0,-9.779,-4.16,-7.49,5.77,6.0,0.8,MTT,A431,Skin,Human,Cancer,Non-Toxic
SiO2,50.0,124.9,-17.6,30.0,-9.779,-4.16,-7.49,5.77,6.0,8.0,MTT,A431,Skin,Human,Cancer,Non-Toxic
SiO2,50.0,124.9,-17.6,30.0,-9.779,-4.16,-7.49,5.77,6.0,80.0,MTT,A431,Skin,Human,Cancer,Non-Toxic
SiO2,21.0,74.0,-9.42,57.0,-9.779,-4.16,-7.49,5.77,24.0,0.0,Annexiv V/PI staining,MCF-10A,Breast,Human,Cancer,Non-Toxic
SiO2,21.0,74.0,-9.42,57.0,-9.779,-4.16,-7.49,5.77,24.0,150.0,Annexiv V/PI staining,MCF-10A,Breast,Human,Cancer,Non-Toxic
TiO2,21.0,74.0,-9.42,57.0,-9.779,-4.16,-7.49,5.77,24.0,0.0,Annexiv V/PI staining,MCF-10A,Breast,Human,Cancer,Non-Toxic
TiO2,21.0,74.0,-9.42,57.0,-9.779,-4.16,-7.49,5.77,24.0,150.0,Annexiv V/PI staining,MCF-10A,Breast,Human,Cancer,Non-Toxic
TiO2,21.0,74.0,-9.42,57.0,-9.779,-4.16,-7.49,5.77,24.0,0.0,Annexiv V/PI staining,WI-38,Lung,Human,Normal,Non-Toxic
