Material_type,Core_size_nm,Hydro_size_nm,Surface_charge_mV,Surface_area_m2g,Formation_enthalpy_eV,Conduction_band_eV,Valence_band_eV,Electronegativity_eV,Exposure_time_hr,Exposure_dose_ug_per_ml,Assay,Cell_name,Cell_origin,Cell_species,Cell_type,Toxicity
ZnO,4.7,12.55,34.0,227.5571737,-3.608,-3.89,-7.2,5.67,24.0,10.0,MTT,MRC-5,Lung,Human,Normal,Non-Toxic
ZnO,4.7,12.55,34.0,227.5571737,-3.608,-3.89,-7.2,5.67,24.0,15.0,MTT,MRC-5,Lung,Human,Normal,Non-Toxic
ZnO,4.7,12.55,34.0,227.5571737,-3.608,-3.89,-7.2,5.67,24.0,20.0,MTT,MRC-5,Lung,Human,Normal,Non-Toxic
ZnO,4.7,12.55,34.0,227.5571737,-3.608,-3.89,-7.2,5.67,24.0,25.0,MTT,MRC-5,Lung,Human,Normal,Non-Toxic
ZnO,4.4,11.35,30.8,243.0724356,-3.608,-3.89,-7.2,5.67,24.0,5.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
ZnO,4.4,11.35,30.8,243.0724356,-3.608,-3.89,-7.2,5.67,24.0,7.5,MTT,A549,Lung,Human,Cancer,Non-Toxic
ZnO,4.4,11.35,30.8,243.0724356,-3.608,-3.89,-7.2,5.67,24.0,10.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
ZnO,4.4,11.35,30.8,243.0724356,-3.608,-3.89,-7.2,5.67,24.0,15.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
ZnO,4.4,11.35,30.8,243.0724356,-3.608,-3.89,-7.2,5.67,24.0,20.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
ZnO,4.4,11.35,30.8,243.0724356,-3.608,-3.89,-7.2,5.67,24.0,25.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
ZnO,4.4,11.35,30.8,243.0724356,-3.608,-3.89,-7.2,5.67,24.0,5.0,MTT,MRC-5,Lung,Human,Normal,Non-Toxic
ZnO,4.4,11.35,30.8,243.0724356,-3.608,-3.89,-7.2,5.67,24.0,7.5,MTT,MRC-5,Lung,Human,Normal,Non-Toxic
ZnO,4.4,11.35,30.8,243.0724356,-3.608,-3.89,-7.2,5.67,24.0,10.0,MTT,MRC-5,Lung,Human,Normal,Non-Toxic
ZnO,4.4,11.35,30.8,243.0724356,-3.608,-3.89,-7.2,5.67,24.0,15.0,MTT,MRC-5,Lung,Human,Normal,Non-Toxic
ZnO,4.4,11.35,30.8,243.0724356,-3.608,-3.89,-7.2,5.67,24.0,20.0,MTT,MRC-5,Lung,Human,Normal,Toxic
ZnO,4.4,11.35,30.8,243.0724356,-3.608,-3.89,-7.2,5.67,24.0,25.0,MTT,MRC-5,Lung,Human,Normal,Toxic
ZnO,110.0,261.5,21.6,9.722897423,-3.608,-3.89,-7.2,5.67,24.0,0.0,WST-1,THP-1,Lung,Human,Cancer,Non-Toxic
ZnO,110.0,261.5,21.6,9.722897423,-3.608,-3.89,-7.2,5.67,24.0,0.6,WST-1,THP-1,Lung,Human,Cancer,Non-Toxic
ZnO,110.0,261.5,21.6,9.722897423,-3.608,-3.89,-7.2,5.67,24.0,1.2,WST-1,THP-1,Lung,Human,Cancer,Non-Toxic
ZnO,110.0,261.5,21.6,9.722897423,-3.608,-3.89,-7.2,5.67,24.0,2.5,WST-1,THP-1,Lung,Human,Cancer,Non-Toxic
ZnO,110.0,261.5,21.6,9.722897423,-3.608,-3.89,-7.2,5.67,24.0,5.0,WST-1,THP-1,Lung,Human,Cancer,Non-Toxic
ZnO,110.0,261.5,21.6,9.722897423,-3.608,-3.89,-7.2,5.67,24.0,7.5,WST-1,THP-1,Lung,Human,Cancer,Non-Toxic
ZnO,110.0,261.5,21.6,9.722897423,-3.608,-3.89,-7.2,5.67,24.0,10.0,WST-1,THP-1,Lung,Human,Cancer,Toxic
ZnO,110.0,261.5,21.6,9.722897423,-3.608,-3.89,-7.2,5.67,24.0,20.0,WST-1,THP-1,Lung,Human,Cancer,Toxic
ZnO,110.0,261.5,21.6,9.722897423,-3.608,-3.89,-7.2,5.67,24.0,0.0,LDH,THP-1,Lung,Human,Cancer,Non-Toxic
ZnO,110.0,261.5,21.6,9.722897423,-3.608,-3.89,-7.2,5.67,24.0,0.6,LDH,THP-1,Lung,Human,Cancer,Non-Toxic
ZnO,110.0,261.5,21.6,9.722897423,-3.608,-3.89,-7.2,5.67,24.0,1.2,LDH,THP-1,Lung,Human,Cancer,Non-Toxic
ZnO,110.0,261.5,21.6,9.722897423,-3.608,-3.89,-7.2,5.67,24.0,2.5,LDH,THP-1,Lung,Human,Cancer,Non-Toxic
ZnO,110.0,261.5,21.6,9.722897423,-3.608,-3.89,-7.2,5.67,24.0,5.0,LDH,THP-1,Lung,Human,Cancer,Non-Toxic
ZnO,110.0,261.5,21.6,9.722897423,-3.608,-3.89,-7.2,5.67,24.0,7.5,LDH,THP-1,Lung,Human,Cancer,Toxic
ZnO,110.0,261.5,21.6,9.722897423,-3.608,-3.89,-7.2,5.67,24.0,10.0,LDH,THP-1,Lung,Human,Cancer,Toxic
ZnO,110.0,261.5,21.6,9.722897423,-3.608,-3.89,-7.2,5.67,24.0,20.0,LDH,THP-1,Lung,Human,Cancer,Toxic
ZnO,110.0,261.5,21.6,9.722897423,-3.608,-3.89,-7.2,5.67,24.0,0.0,Alamar blue,THP-1,Lung,Human,Cancer,Non-Toxic
ZnO,110.0,261.5,21.6,9.722897423,-3.608,-3.89,-7.2,5.67,24.0,0.6,Alamar blue,THP-1,Lung,Human,Cancer,Non-Toxic
ZnO,110.0,261.5,21.6,9.722897423,-3.608,-3.89,-7.2,5.67,24.0,1.2,Alamar blue,THP-1,Lung,Human,Cancer,Non-Toxic
ZnO,110.0,261.5,21.6,9.722897423,-3.608,-3.89,-7.2,5.67,24.0,2.5,Alamar blue,THP-1,Lung,Human,Cancer,Non-Toxic
ZnO,110.0,261.5,21.6,9.722897423,-3.608,-3.89,-7.2,5.67,24.0,5.0,Alamar blue,THP-1,Lung,Human,Cancer,Non-Toxic
ZnO,110.0,261.5,21.6,9.722897423,-3.608,-3.89,-7.2,5.67,24.0,7.5,Alamar blue,THP-1,Lung,Human,Cancer,Non-Toxic
ZnO,110.0,261.5,21.6,9.722897423,-3.608,-3.89,-7.2,5.67,24.0,10.0,Alamar blue,THP-1,Lung,Human,Cancer,Toxic
ZnO,110.0,261.5,21.6,9.722897423,-3.608,-3.89,-7.2,5.67,24.0,20.0,Alamar blue,THP-1,Lung,Human,Cancer,Toxic
ZnO,110.0,140.9,26.3,9.722897423,-3.608,-3.89,-7.2,5.67,4.0,0.18,Presto Blue,RPMI2650,Nasal septum,Human,Cancer,Non-Toxic
ZnO,110.0,140.9,26.3,9.722897423,-3.608,-3.89,-7.2,5.67,4.0,0.35,Presto Blue,RPMI2650,Nasal septum,Human,Cancer,Non-Toxic
ZnO,110.0,140.9,26.3,9.722897423,-3.608,-3.89,-7.2,5.67,4.0,0.7,Presto Blue,RPMI2650,Nasal septum,Human,Cancer,Non-Toxic
ZnO,110.0,140.9,26.3,9.722897423,-3.608,-3.89,-7.2,5.67,4.0,1.5,Presto Blue,RPMI2650,Nasal septum,Human,Cancer,Non-Toxic
ZnO,110.0,140.9,26.3,9.722897423,-3.608,-3.89,-7.2,5.67,4.0,3.0,Presto Blue,RPMI2650,Nasal septum,Human,Cancer,Non-Toxic
ZnO,110.0,140.9,26.3,9.722897423,-3.608,-3.89,-7.2,5.67,4.0,6.0,Presto Blue,RPMI2650,Nasal septum,Human,Cancer,Non-Toxic
ZnO,110.0,140.9,26.3,9.722897423,-3.608,-3.89,-7.2,5.67,4.0,12.0,Presto Blue,RPMI2650,Nasal septum,Human,Cancer,Non-Toxic
ZnO,110.0,140.9,26.3,9.722897423,-3.608,-3.89,-7.2,5.67,24.0,0.18,Presto Blue,RPMI2650,Nasal septum,Human,Cancer,Non-Toxic
ZnO,110.0,140.9,26.3,9.722897423,-3.608,-3.89,-7.2,5.67,24.0,0.35,Presto Blue,RPMI2650,Nasal septum,Human,Cancer,Toxic
ZnO,110.0,140.9,26.3,9.722897423,-3.608,-3.89,-7.2,5.67,24.0,0.7,Presto Blue,RPMI2650,Nasal septum,Human,Cancer,Toxic
ZnO,110.0,140.9,26.3,9.722897423,-3.608,-3.89,-7.2,5.67,24.0,1.5,Presto Blue,RPMI2650,Nasal septum,Human,Cancer,Toxic
ZnO,110.0,140.9,26.3,9.722897423,-3.608,-3.89,-7.2,5.67,24.0,3.0,Presto Blue,RPMI2650,Nasal septum,Human,Cancer,Toxic
ZnO,110.0,140.9,26.3,9.722897423,-3.608,-3.89,-7.2,5.67,24.0,6.0,Presto Blue,RPMI2650,Nasal septum,Human,Cancer,Toxic
ZnO,110.0,140.9,26.3,9.722897423,-3.608,-3.89,-7.2,5.67,24.0,12.0,Presto Blue,RPMI2650,Nasal septum,Human,Cancer,Toxic
TiO2,192.0,946.0,-20.8,7.387706856,-9.779,-4.16,-7.49,5.77,24.0,1.0,Coomassie Blue,A549,Lung,Human,Cancer,Non-Toxic
TiO2,192.0,946.0,-20.8,7.387706856,-9.779,-4.16,-7.49,5.77,24.0,10.0,Coomassie Blue,A549,Lung,Human,Cancer,Non-Toxic
TiO2,192.0,946.0,-20.8,7.387706856,-9.779,-4.16,-7.49,5.77,24.0,50.0,Coomassie Blue,A549,Lung,Human,Cancer,Non-Toxic
TiO2,795.0,1087.0,2.2,1.784200901,-9.779,-4.16,-7.49,5.77,24.0,1.0,Coomassie Blue,A549,Lung,Human,Cancer,Non-Toxic
TiO2,795.0,1087.0,2.2,1.784200901,-9.779,-4.16,-7.49,5.77,24.0,10.0,Coomassie Blue,A549,Lung,Human,Cancer,Non-Toxic
TiO2,795.0,1087.0,2.2,1.784200901,-9.779,-4.16,-7.49,5.77,24.0,50.0,Coomassie Blue,A549,Lung,Human,Cancer,Non-Toxic
TiO2,507.0,1248.0,-23.1,2.797711472,-9.779,-4.16,-7.49,5.77,24.0,1.0,Coomassie Blue,A549,Lung,Human,Cancer,Non-Toxic
TiO2,507.0,1248.0,-23.1,2.797711472,-9.779,-4.16,-7.49,5.77,24.0,10.0,Coomassie Blue,A549,Lung,Human,Cancer,Non-Toxic
TiO2,507.0,1248.0,-23.1,2.797711472,-9.779,-4.16,-7.49,5.77,24.0,50.0,Coomassie Blue,A549,Lung,Human,Cancer,Non-Toxic
TiO2,30.0,136.0,-0.5,47.28132388,-9.779,-4.16,-7.49,5.77,24.0,1.0,Coomassie Blue,A549,Lung,Human,Cancer,Non-Toxic
TiO2,30.0,136.0,-0.5,47.28132388,-9.779,-4.16,-7.49,5.77,24.0,10.0,Coomassie Blue,A549,Lung,Human,Cancer,Non-Toxic
TiO2,30.0,136.0,-0.5,47.28132388,-9.779,-4.16,-7.49,5.77,24.0,50.0,Coomassie Blue,A549,Lung,Human,Cancer,Non-Toxic
TiO2,5.1,68.0,-7.5,278.1254346,-9.779,-4.16,-7.49,5.77,24.0,1.0,Coomassie Blue,A549,Lung,Human,Cancer,Non-Toxic
TiO2,5.1,68.0,-7.5,278.1254346,-9.779,-4.16,-7.49,5.77,24.0,10.0,Coomassie Blue,A549,Lung,Human,Cancer,Non-Toxic
TiO2,5.1,68.0,-7.5,278.1254346,-9.779,-4.16,-7.49,5.77,24.0,50.0,Coomassie Blue,A549,Lung,Human,Cancer,Non-Toxic
TiO2,192.0,946.0,-20.8,7.387706856,-9.779,-4.16,-7.49,5.77,24.0,1.0,Resazurin,A549,Lung,Human,Cancer,Non-Toxic
TiO2,192.0,946.0,-20.8,7.387706856,-9.779,-4.16,-7.49,5.77,24.0,10.0,Resazurin,A549,Lung,Human,Cancer,Non-Toxic
TiO2,192.0,946.0,-20.8,7.387706856,-9.779,-4.16,-7.49,5.77,24.0,50.0,Resazurin,A549,Lung,Human,Cancer,Non-Toxic
TiO2,795.0,1087.0,2.2,1.784200901,-9.779,-4.16,-7.49,5.77,24.0,1.0,Resazurin,A549,Lung,Human,Cancer,Non-Toxic
TiO2,795.0,1087.0,2.2,1.784200901,-9.779,-4.16,-7.49,5.77,24.0,10.0,Resazurin,A549,Lung,Human,Cancer,Non-Toxic
TiO2,795.0,1087.0,2.2,1.784200901,-9.779,-4.16,-7.49,5.77,24.0,50.0,Resazurin,A549,Lung,Human,Cancer,Non-Toxic
TiO2,507.0,1248.0,-23.1,2.797711472,-9.779,-4.16,-7.49,5.77,24.0,1.0,Resazurin,A549,Lung,Human,Cancer,Non-Toxic
TiO2,507.0,1248.0,-23.1,2.797711472,-9.779,-4.16,-7.49,5.77,24.0,10.0,Resazurin,A549,Lung,Human,Cancer,Non-Toxic
TiO2,507.0,1248.0,-23.1,2.797711472,-9.779,-4.16,-7.49,5.77,24.0,50.0,Resazurin,A549,Lung,Human,Cancer,Non-Toxic
TiO2,30.0,136.0,-0.5,47.28132388,-9.779,-4.16,-7.49,5.77,24.0,1.0,Resazurin,A549,Lung,Human,Cancer,Non-Toxic
TiO2,30.0,136.0,-0.5,47.28132388,-9.779,-4.16,-7.49,5.77,24.0,10.0,Resazurin,A549,Lung,Human,Cancer,Non-Toxic
TiO2,30.0,136.0,-0.5,47.28132388,-9.779,-4.16,-7.49,5.77,24.0,50.0,Resazurin,A549,Lung,Human,Cancer,Non-Toxic
TiO2,5.1,68.0,-7.5,278.1254346,-9.779,-4.16,-7.49,5.77,24.0,1.0,Resazurin,A549,Lung,Human,Cancer,Non-Toxic
TiO2,5.1,68.0,-7.5,278.1254346,-9.779,-4.16,-7.49,5.77,24.0,10.0,Resazurin,A549,Lung,Human,Cancer,Non-Toxic
TiO2,5.1,68.0,-7.5,278.1254346,-9.779,-4.16,-7.49,5.77,24.0,50.0,Resazurin,A549,Lung,Human,Cancer,Non-Toxic
TiO2,192.0,946.0,-20.8,7.387706856,-9.779,-4.16,-7.49,5.77,24.0,1.0,Neutral red,A549,Lung,Human,Cancer,Non-Toxic
TiO2,192.0,946.0,-20.8,7.387706856,-9.779,-4.16,-7.49,5.77,24.0,10.0,Neutral red,A549,Lung,Human,Cancer,Non-Toxic
TiO2,192.0,946.0,-20.8,7.387706856,-9.779,-4.16,-7.49,5.77,24.0,50.0,Neutral red,A549,Lung,Human,Cancer,Non-Toxic
TiO2,795.0,1087.0,2.2,1.784200901,-9.779,-4.16,-7.49,5.77,24.0,1.0,Neutral red,A549,Lung,Human,Cancer,Non-Toxic
TiO2,795.0,1087.0,2.2,1.784200901,-9.779,-4.16,-7.49,5.77,24.0,10.0,Neutral red,A549,Lung,Human,Cancer,Non-Toxic
TiO2,795.0,1087.0,2.2,1.784200901,-9.779,-4.16,-7.49,5.77,24.0,50.0,Neutral red,A549,Lung,Human,Cancer,Non-Toxic
TiO2,507.0,1248.0,-23.1,2.797711472,-9.779,-4.16,-7.49,5.77,24.0,1.0,Neutral red,A549,Lung,Human,Cancer,Non-Toxic
TiO2,507.0,1248.0,-23.1,2.797711472,-9.779,-4.16,-7.49,5.77,24.0,10.0,Neutral red,A549,Lung,Human,Cancer,Non-Toxic
TiO2,507.0,1248.0,-23.1,2.797711472,-9.779,-4.16,-7.49,5.77,24.0,50.0,Neutral red,A549,Lung,Human,Cancer,Non-Toxic
TiO2,30.0,136.0,-0.5,47.28132388,-9.779,-4.16,-7.49,5.77,24.0,1.0,Neutral red,A549,Lung,Human,Cancer,Non-Toxic
TiO2,30.0,136.0,-0.5,47.28132388,-9.779,-4.16,-7.49,5.77,24.0,10.0,Neutral red,A549,Lung,Human,Cancer,Non-Toxic
TiO2,30.0,136.0,-0.5,47.28132388,-9.779,-4.16,-7.49,5.77,24.0,50.0,Neutral red,A549,Lung,Human,Cancer,Non-Toxic
TiO2,5.1,68.0,-7.5,278.1254346,-9.779,-4.16,-7.49,5.77,24.0,1.0,Neutral red,A549,Lung,Human,Cancer,Non-Toxic
TiO2,5.1,68.0,-7.5,278.1254346,-9.779,-4.16,-7.49,5.77,24.0,10.0,Neutral red,A549,Lung,Human,Cancer,Non-Toxic
TiO2,5.1,68.0,-7.5,278.1254346,-9.779,-4.16,-7.49,5.77,24.0,50.0,Neutral red,A549,Lung,Human,Cancer,Non-Toxic
CuO,35.24,55.92,-28.57,26.98273645,-1.609,-5.17,-6.51,5.87,24.0,0.0,Alamar blue,LoVo,Colon,Human,Cancer,Non-Toxic
CuO,35.24,55.92,-28.57,26.98273645,-1.609,-5.17,-6.51,5.87,24.0,50.0,Alamar blue,LoVo,Colon,Human,Cancer,Toxic
CuO,35.24,55.92,-28.57,26.98273645,-1.609,-5.17,-6.51,5.87,24.0,100.0,Alamar blue,LoVo,Colon,Human,Cancer,Toxic
CuO,35.24,55.92,-28.57,26.98273645,-1.609,-5.17,-6.51,5.87,24.0,200.0,Alamar blue,LoVo,Colon,Human,Cancer,Toxic
CuO,43.68,68.35,-29.47,21.7690392,-1.609,-5.17,-6.51,5.87,24.0,0.0,Alamar blue,LoVo,Colon,Human,Cancer,Non-Toxic
CuO,43.68,68.35,-29.47,21.7690392,-1.609,-5.17,-6.51,5.87,24.0,50.0,Alamar blue,LoVo,Colon,Human,Cancer,Toxic
CuO,43.68,68.35,-29.47,21.7690392,-1.609,-5.17,-6.51,5.87,24.0,100.0,Alamar blue,LoVo,Colon,Human,Cancer,Toxic
CuO,43.68,68.35,-29.47,21.7690392,-1.609,-5.17,-6.51,5.87,24.0,200.0,Alamar blue,LoVo,Colon,Human,Cancer,Toxic
CuO,35.24,55.92,-28.57,26.98273645,-1.609,-5.17,-6.51,5.87,24.0,0.0,Alamar blue,MKN-45,Stomach,Human,Cancer,Non-Toxic
CuO,35.24,55.92,-28.57,26.98273645,-1.609,-5.17,-6.51,5.87,24.0,50.0,Alamar blue,MKN-45,Stomach,Human,Cancer,Non-Toxic
CuO,35.24,55.92,-28.57,26.98273645,-1.609,-5.17,-6.51,5.87,24.0,100.0,Alamar blue,MKN-45,Stomach,Human,Cancer,Non-Toxic
CuO,35.24,55.92,-28.57,26.98273645,-1.609,-5.17,-6.51,5.87,24.0,200.0,Alamar blue,MKN-45,Stomach,Human,Cancer,Toxic
CuO,43.68,68.35,-29.47,21.7690392,-1.609,-5.17,-6.51,5.87,24.0,0.0,Alamar blue,MKN-45,Stomach,Human,Cancer,Non-Toxic
CuO,43.68,68.35,-29.47,21.7690392,-1.609,-5.17,-6.51,5.87,24.0,50.0,Alamar blue,MKN-45,Stomach,Human,Cancer,Non-Toxic
CuO,43.68,68.35,-29.47,21.7690392,-1.609,-5.17,-6.51,5.87,24.0,100.0,Alamar blue,MKN-45,Stomach,Human,Cancer,Non-Toxic
CuO,43.68,68.35,-29.47,21.7690392,-1.609,-5.17,-6.51,5.87,24.0,200.0,Alamar blue,MKN-45,Stomach,Human,Cancer,Toxic
CuO,35.24,55.92,-28.57,26.98273645,-1.609,-5.17,-6.51,5.87,24.0,0.0,Alamar blue,HDF,Skin,Human,Normal,Non-Toxic
CuO,35.24,55.92,-28.57,26.98273645,-1.609,-5.17,-6.51,5.87,24.0,50.0,Alamar blue,HDF,Skin,Human,Normal,Non-Toxic
CuO,35.24,55.92,-28.57,26.98273645,-1.609,-5.17,-6.51,5.87,24.0,100.0,Alamar blue,HDF,Skin,Human,Normal,Non-Toxic
CuO,35.24,55.92,-28.57,26.98273645,-1.609,-5.17,-6.51,5.87,24.0,200.0,Alamar blue,HDF,Skin,Human,Normal,Toxic
CuO,43.68,68.35,-29.47,21.7690392,-1.609,-5.17,-6.51,5.87,24.0,0.0,Alamar blue,HDF,Skin,Human,Normal,Non-Toxic
CuO,43.68,68.35,-29.47,21.7690392,-1.609,-5.17,-6.51,5.87,24.0,50.0,Alamar blue,HDF,Skin,Human,Normal,Non-Toxic
CuO,43.68,68.35,-29.47,21.7690392,-1.609,-5.17,-6.51,5.87,24.0,100.0,Alamar blue,HDF,Skin,Human,Normal,Non-Toxic
CuO,43.68,68.35,-29.47,21.7690392,-1.609,-5.17,-6.51,5.87,24.0,200.0,Alamar blue,HDF,Skin,Human,Normal,Non-Toxic
CuO,46.3,239.0,42.8,24.1,-1.609,-5.17,-6.51,5.87,24.0,0.001,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
CuO,46.3,239.0,42.8,24.1,-1.609,-5.17,-6.51,5.87,24.0,0.01,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
CuO,46.3,239.0,42.8,24.1,-1.609,-5.17,-6.51,5.87,24.0,0.1,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
CuO,46.3,239.0,42.8,24.1,-1.609,-5.17,-6.51,5.87,24.0,1.0,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
CuO,46.3,239.0,42.8,24.1,-1.609,-5.17,-6.51,5.87,24.0,5.0,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
CuO,46.3,239.0,42.8,24.1,-1.609,-5.17,-6.51,5.87,24.0,10.0,MTT,HCMEC,Blood,Human,Normal,Toxic
CuO,46.3,239.0,42.8,24.1,-1.609,-5.17,-6.51,5.87,24.0,20.0,MTT,HCMEC,Blood,Human,Normal,Toxic
CuO,46.3,239.0,42.8,24.1,-1.609,-5.17,-6.51,5.87,24.0,50.0,MTT,HCMEC,Blood,Human,Normal,Toxic
CuO,46.3,239.0,42.8,24.1,-1.609,-5.17,-6.51,5.87,24.0,100.0,MTT,HCMEC,Blood,Human,Normal,Toxic
CuO,46.3,239.0,42.8,24.1,-1.609,-5.17,-6.51,5.87,12.0,0.001,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
CuO,46.3,239.0,42.8,24.1,-1.609,-5.17,-6.51,5.87,12.0,0.01,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
CuO,46.3,239.0,42.8,24.1,-1.609,-5.17,-6.51,5.87,12.0,0.1,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
CuO,46.3,239.0,42.8,24.1,-1.609,-5.17,-6.51,5.87,12.0,1.0,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
CuO,46.3,239.0,42.8,24.1,-1.609,-5.17,-6.51,5.87,12.0,5.0,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
CuO,46.3,239.0,42.8,24.1,-1.609,-5.17,-6.51,5.87,12.0,10.0,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
CuO,46.3,239.0,42.8,24.1,-1.609,-5.17,-6.51,5.87,12.0,20.0,MTT,HCMEC,Blood,Human,Normal,Toxic
CuO,46.3,239.0,42.8,24.1,-1.609,-5.17,-6.51,5.87,12.0,50.0,MTT,HCMEC,Blood,Human,Normal,Toxic
CuO,46.3,239.0,42.8,24.1,-1.609,-5.17,-6.51,5.87,12.0,100.0,MTT,HCMEC,Blood,Human,Normal,Toxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,24.0,0.001,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,24.0,0.01,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,24.0,0.1,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,24.0,1.0,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,24.0,5.0,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,24.0,10.0,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,24.0,20.0,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,24.0,50.0,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,24.0,100.0,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,12.0,0.001,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,12.0,0.01,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,12.0,0.1,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,12.0,1.0,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,12.0,5.0,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,12.0,10.0,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,12.0,20.0,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,12.0,50.0,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,12.0,100.0,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,0.0,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,6.25,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,12.5,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,25.0,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,50.0,CellTiter-Glo,A549,Lung,Human,Cancer,Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,100.0,CellTiter-Glo,A549,Lung,Human,Cancer,Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,0.0,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,6.25,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,12.5,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,25.0,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,50.0,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,100.0,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,24.0,0.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
